CustomerID,F,M,R,Lable
12391.0,300,460.88999999999993,21.02986111111111,一般发展客户
12393.0,816,1582.6000000000004,71.88125,一般发展客户
12394.0,819,1272.48,63.19583333333333,一般发展客户
12395.0,2113,2998.279999999999,15.020833333333334,重要保持客户
12397.0,1263,2409.9000000000005,35.12361111111111,重要保持客户
12398.0,1394,1635.6599999999999,45.09930555555555,一般保持客户
12399.0,1178,1108.65,118.98263888888889,一般价值客户
12401.0,11,84.3,302.9583333333333,一般挽留客户
12402.0,94,225.6,322.9590277777778,一般挽留客户
12403.0,95,409.7,49.076388888888886,一般发展客户
12405.0,857,1710.3900000000006,148.1652777777778,一般挽留客户
12406.0,1809,3280.7500000000014,21.727777777777778,重要保持客户
12407.0,1416,1708.1199999999997,49.110416666666666,一般保持客户
12408.0,1399,2842.57,32.013888888888886,重要保持客户
12409.0,5543,11056.930000000004,78.09166666666667,重要保持客户
12410.0,209,681.0799999999999,300.87708333333336,一般挽留客户
12412.0,829,1226.8799999999999,74.10694444444445,一般发展客户
12413.0,282,694.15,66.15972222222223,一般发展客户
12414.0,300,562.41,216.91597222222222,一般挽留客户
12415.0,77242,123725.44999999987,23.93611111111111,重要保持客户
12417.0,1539,3578.8,2.915277777777778,重要保持客户
12418.0,407,668.5799999999997,112.07083333333334,一般挽留客户
12420.0,345,600.3900000000001,63.16319444444444,一般发展客户
12421.0,483,806.2700000000002,15.154861111111112,一般发展客户
12422.0,370,803.5599999999998,95.12638888888888,一般挽留客户
12423.0,1327,1849.1100000000001,0.1111111111111111,一般保持客户
12424.0,740,1760.9599999999998,162.03055555555557,一般挽留客户
12425.0,496,777.1999999999999,77.80486111111111,一般发展客户
12426.0,258,582.7299999999999,194.01666666666668,一般挽留客户
12427.0,236,708.3700000000001,11.084722222222222,一般发展客户
12428.0,3503,7877.200000000004,25.18611111111111,重要保持客户
12429.0,1557,3750.400000000001,8.811111111111112,重要保持客户
12430.0,117,256.4,42.90347222222222,一般发展客户
12431.0,2868,6416.389999999999,35.03819444444444,重要保持客户
12432.0,1801,5059.3200000000015,42.046527777777776,重要保持客户
12433.0,11071,13375.869999999992,0.11666666666666667,重要保持客户
12434.0,373,765.1899999999999,84.00833333333334,一般发展客户
12435.0,2055,7829.889999999998,79.15555555555555,重要保持客户
12436.0,211,509.01000000000005,99.02847222222222,一般挽留客户
12437.0,2918,4896.659999999998,1.0520833333333333,重要保持客户
12438.0,1180,2906.8500000000004,13.973611111111111,重要保持客户
12441.0,121,173.55,366.08680555555554,一般挽留客户
12442.0,182,172.06,2.936111111111111,一般发展客户
12444.0,1155,5005.46,20.977083333333333,重要保持客户
12445.0,62,133.4,21.75486111111111,一般发展客户
12446.0,352,1002.3099999999998,57.0,一般发展客户
12447.0,190,476.49,242.97569444444446,一般挽留客户
12448.0,243,449.4500000000001,43.96111111111111,一般发展客户
12449.0,1553,4067.2900000000013,21.961111111111112,重要保持客户
12450.0,128,197.88,155.92291666666668,一般挽留客户
12451.0,6455,8933.519999999999,10.17361111111111,重要保持客户
12452.0,183,428.57000000000005,16.09861111111111,一般发展客户
12453.0,473,707.0899999999999,133.94583333333333,一般挽留客户
12454.0,0,-5.684341886080802e-14,52.90486111111111,一般发展客户
12455.0,2089,2466.859999999997,72.88819444444445,重要保持客户
12456.0,1616,3153.889999999998,43.922916666666666,重要保持客户
12457.0,695,1917.78,57.96111111111111,重要发展客户
12458.0,506,947.4000000000001,70.89236111111111,一般发展客户
12461.0,287,826.8800000000001,93.82847222222222,一般挽留客户
12462.0,514,1124.0099999999998,1.95,一般发展客户
12463.0,757,1303.6299999999997,45.96319444444445,一般发展客户
12464.0,112,1212.0499999999997,9.970138888888888,一般发展客户
12465.0,475,733.8900000000001,7.052777777777778,一般发展客户
12468.0,364,724.04,142.9638888888889,一般挽留客户
12471.0,7965,18740.91999999994,1.8798611111111112,重要保持客户
12472.0,4020,6229.480000000004,30.053472222222222,重要保持客户
12473.0,2363,2848.2299999999996,28.959722222222222,重要保持客户
12474.0,4764,7116.47,16.924305555555556,重要保持客户
12475.0,535,723.38,53.111111111111114,一般发展客户
12476.0,2337,6546.580000000007,0.9458333333333333,重要保持客户
12477.0,3620,13117.009999999993,22.124305555555555,重要保持客户
12478.0,236,680.9900000000002,3.120833333333333,一般发展客户
12479.0,351,477.30000000000007,3.142361111111111,一般发展客户
12480.0,1707,3281.6300000000015,27.915277777777778,重要保持客户
12481.0,3290,5590.8600000000015,22.18125,重要保持客户
12483.0,1097,2327.130000000001,16.824305555555554,重要发展客户
12484.0,2185,4495.27,32.050694444444446,重要保持客户
12488.0,529,1298.6599999999999,9.166666666666666,一般发展客户
12489.0,105,334.92999999999995,335.9840277777778,一般挽留客户
12490.0,3064,5417.9299999999985,4.863194444444445,重要保持客户
12491.0,260,460.4000000000001,38.022222222222226,一般发展客户
12492.0,192,263.21,62.89930555555556,一般发展客户
12493.0,206,416.79,165.10625,一般挽留客户
12494.0,690,1139.3500000000008,9.145138888888889,一般发展客户
12497.0,1236,1043.1,81.01458333333333,一般保持客户
12498.0,159,403.7,20.997916666666665,一般发展客户
12500.0,2671,4206.2699999999995,22.854166666666668,重要保持客户
12501.0,1722,2089.68,314.9555555555556,重要价值客户
12502.0,820,3723.87,95.04027777777777,重要挽留客户
12503.0,-1,-1126.0,337.0409722222222,一般挽留客户
12504.0,51,114.00000000000003,17.866666666666667,一般发展客户
12505.0,-1,-4.5,300.9659722222222,一般挽留客户
12506.0,23,73.50000000000003,232.1638888888889,一般挽留客户
12507.0,894,1258.06,133.8201388888889,一般挽留客户
12508.0,272,398.27000000000004,25.884027777777778,一般发展客户
12509.0,55,176.5,283.9201388888889,一般挽留客户
12510.0,353,982.57,142.10763888888889,一般挽留客户
12512.0,99,138.03000000000006,65.91319444444444,一般发展客户
12513.0,456,586.7900000000001,84.00347222222223,一般发展客户
12514.0,440,1017.6800000000002,266.84166666666664,一般挽留客户
12515.0,131,383.7,352.8798611111111,一般挽留客户
12516.0,875,1312.06,77.15069444444444,一般发展客户
12517.0,1348,2464.8899999999994,27.948611111111113,重要保持客户
12518.0,1318,2056.8899999999994,0.10902777777777778,重要保持客户
12519.0,183,340.84,63.141666666666666,一般发展客户
12520.0,1430,2582.5099999999998,78.89375,重要保持客户
12521.0,309,599.6800000000001,142.08263888888888,一般挽留客户
12522.0,194,192.72000000000003,38.888888888888886,一般发展客户
12523.0,861,1745.5700000000006,1.0444444444444445,一般发展客户
12524.0,3699,4485.719999999999,8.888194444444444,重要保持客户
12526.0,632,1316.6600000000005,0.02847222222222222,一般发展客户
12527.0,234,348.71000000000004,81.03819444444444,一般发展客户
12528.0,750,1922.2800000000009,8.92361111111111,重要发展客户
12530.0,900,1623.6299999999994,59.01111111111111,一般发展客户
12531.0,45,125.22,14.068055555555556,一般发展客户
12532.0,153,349.83,29.960416666666667,一般发展客户
12534.0,651,1089.18,130.1,一般挽留客户
12535.0,219,716.3500000000001,91.16805555555555,一般发展客户
12536.0,2652,4106.820000000003,7.004861111111111,重要保持客户
12538.0,191,363.95,28.815277777777776,一般发展客户
12539.0,2066,3852.4999999999986,21.97222222222222,重要保持客户
12540.0,6677,13309.039999999992,19.054861111111112,重要保持客户
12541.0,680,981.1800000000002,29.09027777777778,一般发展客户
12544.0,132,355.7,29.068055555555556,一般发展客户
12545.0,523,1000.3899999999999,74.96597222222222,一般发展客户
12546.0,617,1141.5,46.02847222222222,一般发展客户
12547.0,134,207.8,197.00833333333333,一般挽留客户
12548.0,49,95.19999999999999,165.88541666666666,一般挽留客户
12550.0,569,964.8299999999994,78.92708333333333,一般发展客户
12551.0,100,168.0,357.06041666666664,一般挽留客户
12552.0,88,437.81999999999994,38.11666666666667,一般发展客户
12553.0,1924,3652.2500000000014,7.841666666666667,重要保持客户
12556.0,358,603.7099999999997,49.98888888888889,一般发展客户
12557.0,4384,11990.96,15.827083333333333,重要保持客户
12558.0,0,2.6645352591003757e-14,1.1083333333333334,一般发展客户
12559.0,281,536.2099999999999,310.12569444444443,一般挽留客户
12560.0,1078,2101.3900000000003,4.955555555555556,重要发展客户
12561.0,177,238.85,302.0493055555556,一般挽留客户
12562.0,1779,3781.7400000000025,7.8125,重要保持客户
12564.0,133,456.9000000000001,260.91319444444446,一般挽留客户
12565.0,75,131.17,281.0465277777778,一般挽留客户
12566.0,264,346.70000000000005,72.12013888888889,一般发展客户
12567.0,4089,9114.939999999993,22.075,重要保持客户
12569.0,1793,4064.989999999999,1.851388888888889,重要保持客户
12571.0,523,519.6099999999999,39.10486111111111,一般发展客户
12572.0,450,1004.7200000000003,8.145833333333334,一般发展客户
12573.0,84,160.54,226.8736111111111,一般挽留客户
12574.0,61,218.45000000000002,315.1458333333333,一般挽留客户
12576.0,964,1306.9799999999998,35.110416666666666,一般发展客户
12577.0,466,595.4000000000003,34.97361111111111,一般发展客户
12578.0,1171,2753.3599999999988,20.97222222222222,重要保持客户
12579.0,278,410.71999999999997,72.95347222222222,一般发展客户
12580.0,238,415.7,246.1013888888889,一般挽留客户
12581.0,161,197.70999999999998,39.1625,一般发展客户
12582.0,300,511.3599999999999,238.17013888888889,一般挽留客户
12583.0,5009,7187.339999999993,2.196527777777778,重要保持客户
12584.0,354,1893.9500000000005,3.1354166666666665,一般发展客户
12585.0,1258,1982.809999999999,233.96597222222223,重要价值客户
12586.0,77,179.94,16.851388888888888,一般发展客户
12587.0,51,144.0,7.002083333333333,一般发展客户
12588.0,53,214.9,38.90902777777778,一般发展客户
12589.0,306,646.6800000000001,28.104861111111113,一般发展客户
12590.0,4279,9861.380000000003,189.93402777777777,重要价值客户
12591.0,228,452.84999999999985,316.9270833333333,一般挽留客户
12592.0,290,437.59999999999997,91.90694444444445,一般挽留客户
12593.0,206,418.09999999999997,108.00486111111111,一般挽留客户
12594.0,1776,3320.2199999999984,37.020833333333336,重要保持客户
12596.0,474,618.27,50.99166666666667,一般发展客户
12597.0,2187,3683.1300000000015,18.97013888888889,重要保持客户
12598.0,1940,3002.679999999999,9.022222222222222,重要保持客户
12599.0,956,1032.5800000000006,28.969444444444445,一般发展客户
12600.0,773,2581.0400000000004,28.097916666666666,重要发展客户
12601.0,244,569.5600000000001,189.10625,一般挽留客户
12602.0,162,153.12000000000003,58.06111111111111,一般发展客户
12603.0,64,739.1999999999999,21.08888888888889,一般发展客户
12604.0,201,254.17999999999995,78.94583333333334,一般发展客户
12605.0,-4,-7.5,364.88125,一般挽留客户
12607.0,0,3.339550858072471e-13,57.85625,一般发展客户
12609.0,648,1126.8500000000001,77.84444444444445,一般发展客户
12610.0,1028,2057.9900000000007,22.136111111111113,重要发展客户
12611.0,846,1193.32,51.984722222222224,一般发展客户
12612.0,251,643.5900000000001,57.02638888888889,一般发展客户
12613.0,1596,3218.979999999998,30.97222222222222,重要保持客户
12614.0,76,315.59999999999997,277.10277777777776,一般挽留客户
12615.0,1376,2291.1900000000005,1.9083333333333334,重要保持客户
12616.0,273,657.25,84.825,一般发展客户
12617.0,213,355.5300000000002,28.924305555555556,一般发展客户
12618.0,96,177.31,21.069444444444443,一般发展客户
12619.0,3354,3214.81,15.915277777777778,重要保持客户
12620.0,1181,1339.4099999999999,14.104166666666666,一般保持客户
12621.0,7404,13612.069999999998,1.0590277777777777,重要保持客户
12622.0,69,180.09999999999997,231.84097222222223,一般挽留客户
12623.0,191,305.1,275.9583333333333,一般挽留客户
12624.0,355,641.1300000000001,105.90694444444445,一般挽留客户
12625.0,1577,2614.3199999999997,211.12222222222223,重要价值客户
12626.0,3350,6388.3499999999985,22.863888888888887,重要保持客户
12627.0,2752,4478.53,10.029861111111112,重要保持客户
12628.0,445,769.6099999999998,3.982638888888889,一般发展客户
12630.0,548,1270.8799999999999,9.084722222222222,一般发展客户
12631.0,236,640.5000000000002,56.95625,一般发展客户
12633.0,1149,2140.6299999999997,58.048611111111114,重要保持客户
12635.0,1172,1689.18,89.0736111111111,一般保持客户
12637.0,2990,5953.25,66.96111111111111,重要保持客户
12638.0,577,671.69,32.985416666666666,一般发展客户
12639.0,201,486.1,238.0013888888889,一般挽留客户
12640.0,311,1174.58,23.040277777777778,一般发展客户
12641.0,72,185.9,114.975,一般挽留客户
12642.0,552,1013.26,24.90763888888889,一般发展客户
12643.0,1808,3344.6400000000003,127.99583333333334,重要价值客户
12644.0,325,477.9100000000001,129.0951388888889,一般挽留客户
12645.0,1072,1755.3800000000006,33.00833333333333,一般发展客户
12646.0,897,1346.9700000000003,4.108333333333333,一般发展客户
12647.0,1420,3669.9200000000005,21.995833333333334,重要保持客户
12648.0,160,318.05,154.03819444444446,一般挽留客户
12649.0,574,603.7099999999999,106.92291666666667,一般挽留客户
12650.0,254,314.44,2.8444444444444446,一般发展客户
12651.0,78,114.00000000000003,334.0027777777778,一般挽留客户
12652.0,502,914.5299999999997,321.8256944444444,一般挽留客户
12653.0,919,2209.8500000000004,148.08958333333334,重要挽留客户
12654.0,264,601.98,10.11111111111111,一般发展客户
12656.0,1708,3982.720000000002,16.96388888888889,重要保持客户
12657.0,654,1152.06,10.877083333333333,一般发展客户
12658.0,320,686.0500000000001,18.102777777777778,一般发展客户
12659.0,105,91.68,29.039583333333333,一般发展客户
12660.0,127,245.10000000000002,10.975,一般发展客户
12662.0,2040,3817.079999999998,0.035416666666666666,重要保持客户
12664.0,1202,4863.879999999999,7.821527777777778,重要保持客户
12665.0,36,61.75,324.1777777777778,一般挽留客户
12666.0,-56,-227.44,358.9222222222222,一般挽留客户
12667.0,395,620.13,57.826388888888886,一般发展客户
12668.0,1595,3743.180000000002,6.902777777777778,重要保持客户
12669.0,1114,1607.7300000000002,150.12222222222223,一般挽留客户
12670.0,1391,2986.1500000000005,9.89375,重要保持客户
12672.0,78,225.9,329.1458333333333,一般挽留客户
12673.0,351,610.52,4.954861111111111,一般发展客户
12674.0,1102,1919.3100000000002,11.019444444444444,重要发展客户
12676.0,670,1331.3900000000006,24.01736111111111,一般发展客户
12678.0,10899,17588.260000000002,41.99027777777778,重要保持客户
12679.0,530,1058.67,51.96319444444445,一般发展客户
12680.0,443,862.81,0.0,一般发展客户
12681.0,7518,13677.59,14.052083333333334,重要保持客户
12682.0,5575,12288.219999999998,3.1180555555555554,重要保持客户
12683.0,4903,8221.09,3.8465277777777778,重要保持客户
12684.0,1985,2283.6299999999997,7.122916666666667,重要保持客户
12685.0,1523,2863.0800000000004,27.961111111111112,重要保持客户
12686.0,107,89.14,371.12430555555557,一般挽留客户
12688.0,3028,4873.810000000005,113.1673611111111,重要价值客户
12689.0,628,1247.61,25.179861111111112,一般发展客户
12690.0,106,389.00999999999993,205.15347222222223,一般挽留客户
12691.0,394,1035.8,27.834027777777777,一般发展客户
12693.0,250,830.9599999999997,120.14861111111111,一般挽留客户
12694.0,509,869.6699999999998,69.9888888888889,一般发展客户
12695.0,220,582.1,6.977777777777778,一般发展客户
12697.0,499,939.02,20.85625,一般发展客户
12700.0,2963,4867.990000000006,7.084027777777778,重要保持客户
12701.0,678,797.7099999999999,79.08541666666666,一般发展客户
12702.0,53,219.0,19.093055555555555,一般发展客户
12703.0,161,274.69999999999993,63.72708333333333,一般发展客户
12704.0,1003,2220.84,6.982638888888889,重要发展客户
12705.0,3973,6814.240000000004,14.98125,重要保持客户
12707.0,256,603.42,291.175,一般挽留客户
12708.0,1270,2616.320000000001,29.12361111111111,重要保持客户
12709.0,3832,9294.099999999993,2.838888888888889,重要保持客户
12710.0,849,1130.5700000000006,96.03472222222223,一般挽留客户
12712.0,1044,4241.629999999999,22.149305555555557,重要发展客户
12713.0,508,848.5499999999998,0.02361111111111111,一般发展客户
12714.0,3069,4708.859999999994,8.879861111111111,重要保持客户
12715.0,197,353.85999999999996,105.89444444444445,一般挽留客户
12716.0,708,1053.4899999999996,3.1631944444444446,一般发展客户
12717.0,505,980.98,150.91597222222222,一般挽留客户
12718.0,203,238.25000000000003,70.84166666666667,一般发展客户
12719.0,361,608.0999999999999,4.961805555555555,一般发展客户
12720.0,4654,5713.2800000000025,2.1993055555555556,重要保持客户
12721.0,1954,2628.980000000001,31.025694444444444,重要保持客户
12722.0,560,904.33,84.91666666666667,一般发展客户
12723.0,434,725.0699999999998,3.104861111111111,一般发展客户
12724.0,445,1031.4099999999999,4.866666666666666,一般发展客户
12725.0,164,427.79999999999995,370.87847222222223,一般挽留客户
12726.0,3143,2609.1000000000004,27.96875,重要保持客户
12727.0,2085,3947.7000000000003,10.044444444444444,重要保持客户
12728.0,419,836.3299999999999,70.88819444444445,一般发展客户
12729.0,233,453.0100000000001,113.04861111111111,一般挽留客户
12731.0,8366,18793.410000000007,23.035416666666666,重要保持客户
12732.0,111,236.2600000000001,179.0534722222222,一般挽留客户
12733.0,137,383.95,233.85486111111112,一般挽留客户
12734.0,88,110.39999999999999,352.00208333333336,一般挽留客户
12735.0,368,779.5699999999998,314.96736111111113,一般挽留客户
12736.0,173,234.00000000000003,332.2034722222222,一般挽留客户
12738.0,148,155.35,371.7659722222222,一般挽留客户
12739.0,486,1013.0400000000001,77.99305555555556,一般发展客户
12740.0,342,427.5999999999999,63.0875,一般发展客户
12743.0,319,546.4299999999997,133.85347222222222,一般挽留客户
12744.0,5234,9120.39,51.06388888888889,重要保持客户
12747.0,1275,4196.010000000001,1.9277777777777778,重要保持客户
12748.0,24210,29072.100000000413,0.020833333333333332,重要保持客户
12749.0,1422,3868.2000000000016,3.120833333333333,重要保持客户
12750.0,137,275.88,128.15069444444444,一般挽留客户
12752.0,2262,4366.779999999999,80.97083333333333,重要保持客户
12753.0,11250,21024.010000000002,3.048611111111111,重要保持客户
12754.0,6479,2949.12,235.15972222222223,重要价值客户
12755.0,866,2203.1999999999994,249.10972222222222,重要挽留客户
12756.0,144,112.08000000000001,86.13819444444445,一般发展客户
12757.0,2385,4227.7000000000035,15.01388888888889,重要保持客户
12758.0,2135,2791.590000000001,116.10277777777777,重要价值客户
12759.0,902,1531.4400000000007,51.91736111111111,一般发展客户
12762.0,1227,1898.5200000000004,7.102083333333334,重要保持客户
12763.0,316,494.08,137.94305555555556,一般挽留客户
12764.0,386,1693.8800000000003,316.1048611111111,一般挽留客户
12766.0,3646,6989.629999999999,3.1694444444444443,重要保持客户
12769.0,356,1143.6000000000001,238.10069444444446,一般挽留客户
12770.0,743,1351.4499999999998,210.13680555555555,一般挽留客户
12772.0,556,892.4700000000004,59.14652777777778,一般发展客户
12775.0,853,1351.2400000000002,16.84513888888889,一般发展客户
12778.0,824,804.2300000000001,19.049305555555556,一般发展客户
12779.0,1996,3868.700000000003,20.819444444444443,重要保持客户
12781.0,592,707.72,20.87847222222222,一般发展客户
12782.0,1070,2273.3200000000015,4.148611111111111,重要发展客户
12783.0,622,1603.8699999999997,1.8708333333333333,一般发展客户
12784.0,300,574.42,8.883333333333333,一般发展客户
12785.0,128,305.71,2.0027777777777778,一般发展客户
12787.0,261,463.65999999999997,9.170833333333333,一般发展客户
12789.0,4,91.85000000000001,64.96944444444445,一般发展客户
12790.0,166,324.9200000000001,191.94166666666666,一般挽留客户
12791.0,97,192.60000000000002,373.0576388888889,一般挽留客户
12792.0,217,400.54,256.0513888888889,一般挽留客户
12793.0,295,545.48,334.0263888888889,一般挽留客户
12794.0,592,860.4099999999999,52.91388888888889,一般发展客户
12795.0,68,430.4800000000001,18.099305555555556,一般发展客户
12797.0,79,194.18,359.8513888888889,一般挽留客户
12798.0,5256,6977.039999999999,9.873611111111112,重要保持客户
12802.0,302,412.5799999999999,183.12916666666666,一般挽留客户
12808.0,188,483.65000000000015,36.114583333333336,一般发展客户
12809.0,219,484.36,167.89930555555554,一般挽留客户
12811.0,230,514.85,260.13055555555553,一般挽留客户
12812.0,164,229.63999999999993,44.12222222222222,一般发展客户
12814.0,49,125.92,101.02708333333334,一般挽留客户
12815.0,379,1063.46,147.10347222222222,一般挽留客户
12816.0,128,572.2,95.00625,一般挽留客户
12817.0,53,166.04,280.8486111111111,一般挽留客户
12818.0,923,1517.8799999999999,177.95555555555555,一般挽留客户
12820.0,722,942.3399999999999,2.901388888888889,一般发展客户
12821.0,70,92.72,213.87430555555557,一般挽留客户
12822.0,548,918.9799999999999,70.11527777777778,一般发展客户
12823.0,230,1759.5,74.21875,一般发展客户
12824.0,232,397.11999999999995,59.00069444444444,一般发展客户
12826.0,1054,1468.1199999999997,2.1006944444444446,一般发展客户
12827.0,197,430.15,5.022916666666666,一般发展客户
12828.0,494,1018.7100000000003,2.170138888888889,一般发展客户
12829.0,375,253.05,321.99583333333334,一般挽留客户
12830.0,9847,6748.4000000000015,37.03888888888889,重要保持客户
12831.0,135,215.05,261.9916666666667,一般挽留客户
12832.0,195,383.03000000000003,31.97222222222222,一般发展客户
12833.0,156,417.37999999999994,144.9611111111111,一般挽留客户
12834.0,110,312.38,282.12569444444443,一般挽留客户
12836.0,1064,2612.8599999999988,58.90277777777778,重要发展客户
12837.0,24,134.1,172.86319444444445,一般挽留客户
12838.0,359,683.1299999999994,33.020833333333336,一般发展客户
12839.0,3804,5583.620000000003,2.0118055555555556,重要保持客户
12840.0,1505,2714.269999999999,143.13958333333332,重要价值客户
12841.0,2683,3876.399999999998,4.067361111111111,重要保持客户
12842.0,547,1118.99,69.88680555555555,一般发展客户
12843.0,753,1680.76,65.02847222222222,一般发展客户
12844.0,125,325.9599999999999,28.971527777777776,一般发展客户
12845.0,204,354.09000000000003,266.96944444444443,一般挽留客户
12847.0,909,871.5399999999998,21.981944444444444,一般发展客户
12849.0,623,1050.8899999999999,30.964583333333334,一般发展客户
12851.0,109,135.17999999999995,96.00625,一般挽留客户
12852.0,145,299.75,289.9125,一般挽留客户
12853.0,782,1881.6999999999998,107.07638888888889,一般挽留客户
12854.0,622,1289.1500000000003,78.02430555555556,一般发展客户
12855.0,30,38.1,372.13402777777776,一般挽留客户
12856.0,1076,2162.680000000001,7.081944444444445,重要发展客户
12857.0,343,1106.4000000000003,210.10416666666666,一般挽留客户
12863.0,186,504.20000000000005,51.94097222222222,一般发展客户
12864.0,216,147.12,137.9909722222222,一般挽留客户
12865.0,877,1548.0699999999993,25.929861111111112,一般发展客户
12866.0,171,559.1199999999999,282.94375,一般挽留客户
12867.0,4274,3986.2199999999953,25.88888888888889,重要保持客户
12868.0,928,1607.0600000000009,185.0888888888889,一般挽留客户
12870.0,-2,-14.899999999999999,365.9326388888889,一般挽留客户
12871.0,200,380.64000000000004,83.90486111111112,一般发展客户
12872.0,319,599.9699999999998,326.08194444444445,一般挽留客户
12873.0,128,374.0,281.9111111111111,一般挽留客户
12875.0,2019,343.2300000000001,142.88888888888889,一般价值客户
12876.0,1941,2218.0200000000004,57.016666666666666,重要保持客户
12877.0,1178,1535.7700000000007,3.0972222222222223,一般保持客户
12878.0,536,841.6399999999999,17.930555555555557,一般发展客户
12879.0,363,552.57,44.018055555555556,一般发展客户
12881.0,21,298.0,275.04583333333335,一般挽留客户
12882.0,246,1463.0399999999995,8.855555555555556,一般发展客户
12883.0,196,703.4700000000001,24.1375,一般发展客户
12884.0,43,309.05000000000007,87.98611111111111,一般发展客户
12885.0,654,1158.2699999999995,62.96527777777778,一般发展客户
12886.0,761,1351.0900000000001,67.11180555555555,一般发展客户
12888.0,68,313.77,213.86666666666667,一般挽留客户
12890.0,259,380.46999999999997,23.808333333333334,一般发展客户
12891.0,950,331.0,185.01319444444445,一般挽留客户
12893.0,96,188.14,30.011111111111113,一般发展客户
12895.0,204,347.29999999999995,41.95763888888889,一般发展客户
12897.0,110,216.5,204.02569444444444,一般挽留客户
12901.0,20915,16293.099999999997,8.113194444444444,重要保持客户
12902.0,66,138.68,264.03055555555557,一般挽留客户
12904.0,302,509.57999999999976,17.927777777777777,一般发展客户
12906.0,1749,2919.809999999999,11.121527777777779,重要保持客户
12908.0,0,246.0,58.110416666666666,一般发展客户
12909.0,1270,2128.83,39.00486111111111,重要保持客户
12910.0,1692,3075.0400000000013,22.931944444444444,重要保持客户
12912.0,670,1662.3,2.1631944444444446,一般发展客户
12913.0,1419,2483.6299999999997,4.027083333333334,重要保持客户
12915.0,93,363.65,148.05277777777778,一般挽留客户
12916.0,1111,2982.350000000001,138.09375,重要挽留客户
12917.0,120,594.0,127.83888888888889,一般挽留客户
12919.0,668,1301.4399999999998,7.960416666666666,一般发展客户
12920.0,129,164.23000000000002,16.90625,一般发展客户
12921.0,9454,16389.740000000016,3.120833333333333,重要保持客户
12922.0,370,405.38,160.88541666666666,一般挽留客户
12923.0,69,176.97,63.854166666666664,一般发展客户
12924.0,480,929.9500000000003,87.95486111111111,一般发展客户
12925.0,541,694.0499999999998,4.06875,一般发展客户
12928.0,1472,2062.6999999999994,34.93472222222222,重要保持客户
12929.0,36,105.10000000000001,121.93055555555556,一般挽留客户
12930.0,250,409.90000000000003,77.89722222222223,一般发展客户
12931.0,23377,33462.810000000005,21.007638888888888,重要保持客户
12933.0,498,606.2799999999999,23.841666666666665,一般发展客户
12935.0,1852,2156.4499999999994,1.8090277777777777,重要保持客户
12936.0,539,1012.9000000000003,16.804166666666667,一般发展客户
12937.0,1007,1504.2700000000004,14.90625,一般发展客户
12938.0,140,114.14,25.061805555555555,一般发展客户
12939.0,4876,11581.8,63.928472222222226,重要保持客户
12940.0,406,876.29,45.94861111111111,一般发展客户
12942.0,203,683.9000000000001,130.92430555555555,一般挽留客户
12943.0,-1,-3.75,300.90069444444447,一般挽留客户
12944.0,289,604.51,35.07361111111111,一般发展客户
12945.0,165,462.95000000000005,287.94097222222223,一般挽留客户
12947.0,1157,1407.29,143.11388888888888,一般价值客户
12948.0,1077,2053.7,15.819444444444445,重要发展客户
12949.0,2363,4143.020000000001,30.05902777777778,重要保持客户
